"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 7","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Joy+Bouncing+Castles+for+Hire-Birthday+Parties,Sliding+Castles,Trampoline+for+Hire/data=!4m7!3m6!1s0x182f13048fea8279:0xf60111299509e432!8m2!3d-1.2942553!4d36.8759196!16s%2Fg%2F11syb5cs18!19sChIJeYLqjwQTLxgRMuQJlSkRAfY?authuser=0&hl=en&rclk=1","Joy Bouncing Castles for Hire-Birthday Parties,Sliding Castles,Trampoline for Hire","4.9","(1,571)","Event management company","·","","·","The point Mall Rabai Road, Off Jogoo Rd","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Games","are very interesting for","·","+254 711 698568","https://joybouncingcastles.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Kidventurous/data=!4m7!3m6!1s0x182f16029ffc4b49:0x3bfa032299a3fee9!8m2!3d-1.2169789!4d36.858691!16s%2Fg%2F11by_w_52m!19sChIJSUv8nwIWLxgR6f6jmSID-js?authuser=0&hl=en&rclk=1","Kidventurous","4.1","(487)","Restaurant","·","","Closed","· Opens 9 AM Sat","·","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""More","games","variety for","","+254 721 609158","","","Directions","",""
"https://www.google.com/maps/place/Nairobi+National+Park/data=!4m7!3m6!1s0x182f0fbbde36bc45:0x6f9671d1966870ec!8m2!3d-1.3824923!4d36.86102!16zL20vMDQ1d3pi!19sChIJRbw23rsPLxgR7HBoltFxlm8?authuser=0&hl=en&rclk=1","Nairobi National Park","4.5","(11,241)","Tourist attraction","·","","Safaris amid lions, leopards & giraffes","","Closed","· Opens 6 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""And for Non Residents, 43$ for adults and 22$ for children’s.""","","","·","+254 800 597 000","https://www.kws.go.ke/nairobi-national-park","","Website","","Directions"
"https://www.google.com/maps/place/Kids+and+events+kenya/data=!4m7!3m6!1s0x182f1700362a342f:0x79ee9adea8e355c8!8m2!3d-1.2724276!4d36.8322253!16s%2Fg%2F11xl84_zpf!19sChIJLzQqNgAXLxgRyFXjqN6a7nk?authuser=0&hl=en&rclk=1","Kids and events kenya","","","Playground","·","","Open 24 hours","","","PRHJ+2VH, Park Rd","","","","","","·","+254 745 559805","","","Directions","",""
"https://www.google.com/maps/place/Uhuru+Gardens/data=!4m7!3m6!1s0x182f107238384bf9:0xae995986beacda74!8m2!3d-1.3244622!4d36.798519!16s%2Fm%2F0gy1t_v!19sChIJ-Us4OHIQLxgRdNqsvoZZma4?authuser=0&hl=en&rclk=1","Uhuru Gardens","4.3","(3,991)","Tourist attraction","·","","Closed","· Opens 9 AM Thu","","Historic gardens & Kenya's birthplace","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lots to learn and plenty of people/companies to interact with.""","","","·","+254 20 8000811","","","Directions","",""
"https://www.google.com/maps/place/Kenya+Team+Building+Hotels/data=!4m7!3m6!1s0x182f3d4d660ef411:0xbdb3bd18341269ee!8m2!3d-1.213378!4d36.852974!16s%2Fg%2F11td4_kyv_!19sChIJEfQOZk09LxgR7mkSNBi9s70?authuser=0&hl=en&rclk=1","Kenya Team Building Hotels","4.6","(95)","Wellness hotel","","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","activities","of team building and the accomodations was super cool""","","+254 723 291402","https://eaglesconsultants.com/team-building-trainers-in-kenya-2/","","Website","","Directions"
"https://www.google.com/maps/place/Play+City+-+Kids%27+Parties+%26+Bouncy+Castles+Hire+Nairobi/data=!4m7!3m6!1s0x182f15de774e2d37:0x698a1f20f69dc0ac!8m2!3d-1.1629794!4d36.8724608!16s%2Fg%2F11bzs5cp98!19sChIJNy1Od94VLxgRrMCd9iAfimk?authuser=0&hl=en&rclk=1","Play City - Kids' Parties & Bouncy Castles Hire Nairobi","5.0","(2)","Bouncy castle hire","·","","Ruiru rd","","Closed","· Opens 8 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Play City is a fantastic space for","kids","to explore, learn, and have fun.""","·","+254 708 406870","http://www.playcity.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Aanika+Karibu+Safaris+in+Kenya/data=!4m7!3m6!1s0x182f11ab4a93f14b:0x81def467543fdda1!8m2!3d-1.2840689!4d36.8203373!16s%2Fg%2F1ptxvlhyy!19sChIJS_GTSqsRLxgRod0_VGf03oE?authuser=0&hl=en&rclk=1","Aanika Karibu Safaris in Kenya","4.8","(994)","Tour operator","·","","·","portal Place house Muindi mbingu street 4th floor","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Had a great time and great experience.""","","","·","+254 790 194500","http://www.safarisinkenya.net/","","Website","","Directions"
"https://www.google.com/maps/place/Luna+Park+international/data=!4m7!3m6!1s0x182f165d531cf92f:0x9336a0e556ec20b!8m2!3d-1.2407646!4d36.8454132!16s%2Fg%2F11dz5bjg7p!19sChIJL_kcU10WLxgRC8JuVQ5qMwk?authuser=0&hl=en&rclk=1","Luna Park international","3.9","(165)","Amusement park","·","","","·","Closes soon","· 10 PM · Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mostly enjoyed the Merry Go Round and Bumper Car rides.""","","","","+254 720 563236","http://www.lunaparkinternational.com/","","Website","","Directions"
"https://www.google.com/maps/place/Stedmak+Gardens+%26+Recreation+Centre/data=!4m11!3m10!1s0x182f1ac72b67a4c3:0xbc3917eddec3d392!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.3354998!4d36.7569548!16s%2Fg%2F11b5wkj805!19sChIJw6RnK8caLxgRktPD3u0XObw?authuser=0&hl=en&rclk=1","Stedmak Gardens & Recreation Centre","4.2","(4,246)","3-star hotel","Laid-back waterfront resort with dining","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Floating restaurant, bouncing castles and alo activitis for","kids",".""","","+254 705 734780","","","Directions","",""
"https://www.google.com/maps/place/Toto+Bouncing+Castle+Nairobi/data=!4m7!3m6!1s0x182f4753a471baf7:0x98d535aeac3056e9!8m2!3d-1.1841438!4d36.9966945!16s%2Fg%2F1ydntz3fl!19sChIJ97pxpFNHLxgR6VYwrK411Zg?authuser=0&hl=en&rclk=1","Toto Bouncing Castle Nairobi","4.6","(28)","Bouncy castle hire","·","","Kamakis Corner, Eastern Bypass","","Closed","· Opens 8 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They took care of my daughter's birthday with amazing","kids","items.""","·","+254 722 286300","http://totobouncingcastles.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Uhuru+Park/data=!4m7!3m6!1s0x182f11870910363f:0xbd7deccd3c795907!8m2!3d-1.2901673!4d36.8166396!16zL20vMDR6d3hr!19sChIJPzYQCYcRLxgRB1l5PM3sfb0?authuser=0&hl=en&rclk=1","Uhuru Park","4.1","(23,215)","Park","·","","·","23 Uhuru Hwy","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","kids","really had fun at very fair prices for the","National monuments & an artificial lake","","http://www.uhuruparknairobi.com/","","Website","","Directions"
"https://www.google.com/maps/place/Panari+Sky+Centre/data=!4m7!3m6!1s0x182f11edc21e13c5:0xe215e2bbe5142e5a!8m2!3d-1.3288473!4d36.8559068!16s%2Fg%2F11f0kvl97r!19sChIJxRMewu0RLxgRWi4U5bviFeI?authuser=0&hl=en&rclk=1","Panari Sky Centre","4.5","(996)","Business center","·","","Open 24 hours","","Panari Sky Centre, Mombasa Road","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cool hotel,","kids games","are plenty at affordable prices""","·","+254 734 906379","","","Directions","",""
"https://www.google.com/maps/place/Wow!+Kids+Toys/data=!4m7!3m6!1s0x182f1168146a4d45:0xf150094e07229192!8m2!3d-1.2963944!4d36.8235056!16s%2Fg%2F11s4s1n6m0!19sChIJRU1qFGgRLxgRkpEiB04JUPE?authuser=0&hl=en&rclk=1","Wow! Kids Toys","4.9","(59)","Toy store","·","","Bunyala Rd","","Closed","· Opens 8 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fun and interactive products suitable for all the family!""","","","·","+254 703 924564","https://wowkidstoys.com/","","Website","","Directions"
"https://www.google.com/maps/place/Kivulini+Eco-Park/data=!4m11!3m10!1s0x182f1b0047fcc829:0x4a498d14b80eccbe!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.3184981!4d36.7121714!16s%2Fg%2F11ld5231cx!19sChIJKcj8RwAbLxgRvswOuBSNSUo?authuser=0&hl=en&rclk=1","Kivulini Eco-Park","3.9","(86)","Recreation center","·","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Quite clean, friendly staff, engaging water","games","for children.""","","+254 795 215758","http://www.kivuliniecopark.com/","","Website","","Directions"
"https://www.google.com/maps/place/Bao+Box/data=!4m7!3m6!1s0x182f173a1357bc9b:0x6b8743e1274c418e!8m2!3d-1.2503573!4d36.7897703!16s%2Fg%2F11gf4tc3nq!19sChIJm7xXEzoXLxgRjkFMJ-FDh2s?authuser=0&hl=en&rclk=1","Bao Box","4.5","(5,015)","Family-friendly","·","","·","General Mathenge Drive, Next to Russell Bedford","Open","· Closes 11 PM","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","indoor games","like table tennis, mini-golf, and dart are all exciting.""","·","+254 715 226269","http://www.baobox.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Weight+Watchers+Kenya+Outdoor+%26+Indoor+Fitness/data=!4m7!3m6!1s0x182f10a39343ae3b:0xcc06240c06bec560!8m2!3d-1.3004184!4d36.7952508!16s%2Fg%2F11g6bm9srx!19sChIJO65Dk6MQLxgRYMW-BgwkBsw?authuser=0&hl=en&rclk=1","Weight Watchers Kenya Outdoor & Indoor Fitness","4.3","(18)","Wellness program","·","","·","Kibera Road, Off Ngong Rd","Closed","· Opens 5 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best place for fitness and weight management""","","","","","http://www.weightwatchers.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Kamulu+kids+play+park/data=!4m7!3m6!1s0x182f6f56dd76b5b1:0xec9f6de3ded884a2!8m2!3d-1.2814895!4d37.0516877!16s%2Fg%2F11rgp7z_zg!19sChIJsbV23VZvLxgRooTY3uNtn-w?authuser=0&hl=en&rclk=1","Kamulu kids play park","4.2","(61)","Park","·","","","","P392+CM4","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice and spacious for","kids activities","""","","","","","Directions","",""
"https://www.google.com/maps/place/Under+The+Radar/data=!4m7!3m6!1s0x182f1a0bc0fdb84d:0xcdb3398364523eb8!8m2!3d-1.2929954!4d36.7776158!16s%2Fg%2F1td2pr7_!19sChIJTbj9wAsaLxgRuD5SZIM5s80?authuser=0&hl=en&rclk=1","Under The Radar","4.2","(2,210)","Restaurant","·","","Open","· Closes 12 AM","Argwings Kodhek Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The have good","kids activities",", shows and","·","+254 705 949254","","","Directions","",""
"https://www.google.com/maps/place/Parklands+Sports+Club/data=!4m7!3m6!1s0x182f173cbf4f0d0b:0x92027079419675a1!8m2!3d-1.2683794!4d36.812734!16s%2Fg%2F1hd_c_ngm!19sChIJCw1PvzwXLxgRoXWWQXlwApI?authuser=0&hl=en&rclk=1","Parklands Sports Club","4.4","(4,484)","Sports complex","·","","·","PRM7+9MV, 3, 49 Parklands Rd","Closes soon","· 10 PM · Opens 6 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""This members only Club provides an array of","games","facilities for all ages.""","·","+254 20 3752917","http://www.parklandssportsclub.org/","","Website","","Directions"
"https://www.google.com/maps/place/Premier+Getaways/data=!4m7!3m6!1s0x182f10d301305949:0xd87782c3cba9c105!8m2!3d-1.2180835!4d36.8962311!16s%2Fg%2F11hbmvpsyf!19sChIJSVkwAdMQLxgRBcGpy8OCd9g?authuser=0&hl=en&rclk=1","Premier Getaways","4.9","(228)","Event management company","·","","·","Kasarani Biashara Center","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Highly recommend for both big and start ups groups.""","","","·","+254 703 244110","https://premiergetaways.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Flutz+Skates+kenya/data=!4m7!3m6!1s0x182f139e1b43ed8f:0x7a2f8e99a39033e0!8m2!3d-1.2887326!4d36.8262253!16s%2Fg%2F11m_dj74zg!19sChIJj-1DG54TLxgR4DOQo5mOL3o?authuser=0&hl=en&rclk=1","Flutz Skates kenya","3.0","(2)","Roller skating rink","·","","Closed","· Opens 11 AM Thu","Harambee Ave","·","","","","","","·","+254 795 216385","","","Directions","",""
"https://www.google.com/maps/place/Diamond+Plaza+2/data=!4m7!3m6!1s0x182f171b810e0cd1:0x60b1192466ae1597!8m2!3d-1.2585425!4d36.8194034!16s%2Fg%2F11g8yjcw9_!19sChIJ0QwOgRsXLxgRlxWuZiQZsWA?authuser=0&hl=en&rclk=1","Diamond Plaza 2","4.3","(5,927)","Shopping mall","·","","·","Fourth Parklands Ave","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice family/children's play areas and a skating ring on the top floor.""","","","","+254 720 511301","https://www.facebook.com/diamondplazake?mibextid=ZbWKwL","","Website","","Directions"
"https://www.google.com/maps/place/Nokras:+Enkare+Luxury+Tented+Camps/data=!4m11!3m10!1s0x18289f9abec83217:0xee21a90302cea9c!5m3!1s2026-02-27!4m1!1i2!8m2!3d-0.7117111!4d37.250057!16s%2Fg%2F11p5x6dps5!19sChIJFzLIvpqfKBgRnOosMJAa4g4?authuser=0&hl=en&rclk=1","Nokras: Enkare Luxury Tented Camps","4.5","(216)","4-star hotel","","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""There are various","activities","to keep you occupied""","","+254 790 392969","","","Directions","",""
"https://www.google.com/maps/place/kenya+forest+arboretum/data=!4m7!3m6!1s0x182f174a9c95d179:0x19168e4b16e84df1!8m2!3d-1.2785616!4d36.8032205!16s%2Fg%2F11c1tdfwyy!19sChIJedGVnEoXLxgR8U3oFkuOFhk?authuser=0&hl=en&rclk=1","kenya forest arboretum","4.4","(49)","Mountain cabin","·","","PRC3+H7H","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It charges a small fee for entry.""","","","","+254 20 2689882","http://www.kenyaforestservice.org/index.php/2016-04-25-20-16-21/2014-11-26-08-43-45/2014-11-26-08-56-51/nairobi-arboretum","","Website","","Directions"
"https://www.google.com/maps/place/Two+Rivers+Mall/data=!4m7!3m6!1s0x182f3d454886e4ab:0xc48e63a813496999!8m2!3d-1.2118098!4d36.7956872!16s%2Fg%2F11b6p30wzl!19sChIJq-SGSEU9LxgRmWlJE6hjjsQ?authuser=0&hl=en&rclk=1","Two Rivers Mall","4.6","(26,742)","Shopping mall","·","","·","Limuru Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The live entertainment was amazing, the fun rides and VR, she loved.""","","","Large, modern option for 1-stop shopping","+254 709 190511","https://tworiversmall.com/","","Website","","Directions"
"https://www.google.com/maps/place/African+Heritage+House/data=!4m11!3m10!1s0x182f0ca73e41e5fb:0x6114cb9a74178e05!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.401143!4d36.939214!16s%2Fg%2F11c51vkb4_!19sChIJ--VBPqcMLxgRBY4XdJrLFGE?authuser=0&hl=en&rclk=1","African Heritage House","4.6","(282)","Tourist attraction","Eclectic guesthouse with dining & a pool","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Go in groups of 4pax to take advantage of the best value for entrance fees.""","","","","+254 721 518389","https://africanheritagehouse.info/","","Website","","Directions"
"https://www.google.com/maps/place/Mathare+Youth+Sports+Association+-+MYSA+Kenya/data=!4m7!3m6!1s0x182f145f1839a03d:0x4bd6822ff36a640c!8m2!3d-1.2608799!4d36.9090845!16s%2Fm%2F0_8fvq3!19sChIJPaA5GF8ULxgRDGRq8y-C1ks?authuser=0&hl=en&rclk=1","Mathare Youth Sports Association - MYSA Kenya","4.4","(883)","Community center","·","","·","PWR5+PWQ, Off Kangundo Rd","Closed","· Opens 8:30 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cool place for the teens and youths to keep themselves busy""","","","·","+254 718 825545","http://www.mysakenya.org/","","Website","","Directions"
"https://www.google.com/maps/place/Banana+Hill+Art+Gallery/data=!4m7!3m6!1s0x182f231628269f27:0xb2dea2a94df33d50!8m2!3d-1.1774375!4d36.7603125!16s%2Fg%2F12hrx_m7f!19sChIJJ58mKBYjLxgRUD3zTami3rI?authuser=0&hl=en&rclk=1","Banana Hill Art Gallery","4.3","(345)","Tourist attraction","·","","","·","Closed","· Opens 10 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I learned to appreciate art.""","","","","+254 711 756911","http://bananahillgallery.com/","","Website","","Directions"
"https://www.google.com/maps/place/Bowling,+gaming+and+Kids+time+play/data=!4m7!3m6!1s0x182f17eaa894f4dd:0x9ab5e54546ebb052!8m2!3d-1.2675699!4d36.8082775!16s%2Fg%2F11rwnbvp7p!19sChIJ3fSUqOoXLxgRUrDrRkXltZo?authuser=0&hl=en&rclk=1","Bowling, gaming and Kids time play","4.7","(3)","Playground","·","","","","","42 Muthithi Rd","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""There are so many other","kids","'","·","+254 769 664637","","","Directions","",""
"https://www.google.com/maps/place/Asyana+Gardens/data=!4m11!3m10!1s0x182f05ffc1cf1be5:0x3a8f1bb8a8ee2876!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.3996476!4d36.7213329!16s%2Fg%2F11fp1rx7bj!19sChIJ5RvPwf8FLxgRdijuqLgbjzo?authuser=0&hl=en&rclk=1","Asyana Gardens","4.5","(3,642)","4-star hotel","","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lots of fun","activities",", lovely ambience and great good""","","+254 794 587255","https://www.asyanagardens.org/","","Website","","Directions"
"https://www.google.com/maps/place/Nairobi+International+Trade+Fair/data=!4m7!3m6!1s0x182f1a5b80339b73:0xfaed42ea72516605!8m2!3d-1.3078914!4d36.7609385!16s%2Fg%2F1tr_2xc0!19sChIJc5szgFsaLxgRBWZRcupC7fo?authuser=0&hl=en&rclk=1","Nairobi International Trade Fair","4.2","(454)","Fairground","·","","·","MQR6+R9W","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Visited at a time when there were minimal Trade Fair","activities",".""","","+254 738 345333","http://www.ask.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/The+IslanDreaM/data=!4m11!3m10!1s0x182f0eda7c8ddba3:0x7863bab9c0a08e4!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.3956234!4d36.8329673!16s%2Fg%2F11fq_ynf23!19sChIJo9uNfNoOLxgR5AgKnKs7hgc?authuser=0&hl=en&rclk=1","The IslanDreaM","4.6","(40)","Hotel","","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Their pool and changing rooms are very clean.""","","","","+254 726 486436","http://www.theislandream.com/","","Website","","Directions"
"https://www.google.com/maps/place/Spinners+Web+Kenya+Ltd/data=!4m7!3m6!1s0x182f179e24393fad:0x2143172abcdf7711!8m2!3d-1.238546!4d36.7811043!16s%2Fg%2F1w8g3gfm!19sChIJrT85JJ4XLxgREXffvCoXQyE?authuser=0&hl=en&rclk=1","Spinners Web Kenya Ltd","4.5","(1,025)","Handicraft","·","","·","1.3A, 1.3A Kitisuru Rd","Closed","· Opens 9:30 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""You can spend all","day","there and never get bored.""","·","+254 705 896246","http://www.spinnerswebkenya.com/","","Website","","Directions"
"https://www.google.com/maps/place/The+Hub+Karen/data=!4m7!3m6!1s0x182f1b7adf4c4c7d:0x5d239ea583e33c7f!8m2!3d-1.320355!4d36.7041097!16s%2Fg%2F11d_d1000x!19sChIJfUxM33obLxgRfzzjg6WeI10?authuser=0&hl=en&rclk=1","The Hub Karen","4.6","(19,705)","Shopping mall","·","","·","Dagoretti Rd","Open","· Closes 11 PM","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Arcades filled with","games",", and even dedicated play areas for children.""","Polished retail center with 85+ stores","+254 702 120120","http://www.thehubkaren.com/","","Website","","Directions"
"https://www.google.com/maps/place/The+Last+Village+Lodge/data=!4m11!3m10!1s0x182f7531b79d481d:0x3d976836a538a27a!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.341514!4d37.0735667!16s%2Fg%2F11c0xqdn68!19sChIJHUidtzF1LxgReqI4pTZolz0?authuser=0&hl=en&rclk=1","The Last Village Lodge","4.2","(1,766)","Resort hotel","","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... family outing that incorporates both outdoor and","indoor activities",".""","","+254 799 149944","https://thelastvillage.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/The+Lukenya+Getaway/data=!4m11!3m10!1s0x182f77f6f439424d:0xb57ab6d0f4d66b2a!5m3!1s2026-02-27!4m1!1i2!8m2!3d-1.4473956!4d37.0440095!16s%2Fg%2F11s_z1_s4t!19sChIJTUI59PZ3LxgRKmvW9NC2erU?authuser=0&hl=en&rclk=1","The Lukenya Getaway","4.5","(582)","2-star hotel","","","","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Amazing place for outdoor and","indoor activities","""","","+254 727 880488","http://www.lukenyagetaway.com/","","Website","","Directions"
"https://www.google.com/maps/place/Amazing+Kids+Kenya/data=!4m7!3m6!1s0x182f11acb2d3e4a9:0x77cd507cbbe44081!8m2!3d-1.2841048!4d36.7891707!16s%2Fg%2F11y6f398j3!19sChIJqeTTsqwRLxgRgUDku3xQzXc?authuser=0&hl=en&rclk=1","Amazing Kids Kenya","","","Training center","·","","Elite Suites, Likoni Cl","","Closed","· Opens 8:30 AM Thu","","","","","","·","+254 729 713775","https://www.amazingkidskenya.com/","","Website","","Directions"
"https://www.google.com/maps/place/The+Junction+Mall/data=!4m7!3m6!1s0x182f1a6af785f0f3:0xc87e47e63ed244ed!8m2!3d-1.298489!4d36.7624734!16s%2Fg%2F1tf8jchz!19sChIJ8_CF92oaLxgR7UTSPuZHfsg?authuser=0&hl=en&rclk=1","The Junction Mall","4.5","(20,523)","Shopping mall","·","","·","Junction, Ngong Road, Kingara Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I like that they have","kids activities","on the weekends .""","Mall with a supermarket & a cinema","+254 710 483010","https://thejunction.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Bomas+Of+Kenya/data=!4m7!3m6!1s0x182f1ab1cb804003:0x1be8092253a033d5!8m2!3d-1.3369414!4d36.7692276!16zL20vMDltOHky!19sChIJA0CAy7EaLxgR1TOgUyIJ6Bs?authuser=0&hl=en&rclk=1","Bomas Of Kenya","4.4","(5,439)","Tourist attraction","","","·","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Highly entertaining and educational""","","","","+254 20 2022426","https://www.bomasofkenya.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Twin+Rivers+Resort+Tigoni/data=!4m7!3m6!1s0x182f23e354e368b5:0xb4297a8ed29eadcb!8m2!3d-1.1638214!4d36.7290561!16s%2Fg%2F11tjp3g0mp!19sChIJtWjjVOMjLxgRy62e0o56KbQ?authuser=0&hl=en&rclk=1","Twin Rivers Resort Tigoni","4.5","(402)","Park","·","","Closed","· Opens 10 AM Thu","Raini Goldhandas Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""every activity was safe, well-run, and SO much fun.""","","","·","+254 795 625851","","","Directions","",""
"https://www.google.com/maps/place/The+Waterfront+Karen/data=!4m7!3m6!1s0x182f1b40e8700ce9:0xf4eb6d3689e5364b!8m2!3d-1.3301067!4d36.7149189!16s%2Fg%2F11g68xjl7h!19sChIJ6Qxw6EAbLxgRSzbliTZt6_Q?authuser=0&hl=en&rclk=1","The Waterfront Karen","4.4","(6,506)","Shopping mall","·","","·","Kuwinda Langata","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cool","indoor games",", wonderful view of the manmade front.""","","","http://www.thewaterfrontkaren.com/","","Website","","Directions"
"https://www.google.com/maps/place/Nashepa+Gardens/data=!4m7!3m6!1s0x182f03976aaa68d3:0xc002f11b4efb3e4d!8m2!3d-1.3845437!4d36.677647!16s%2Fg%2F11cnzd4gzm!19sChIJ02iqapcDLxgRTT77ThvxAsA?authuser=0&hl=en&rclk=1","Nashepa Gardens","4.1","(853)","Children's party service","·","","·","Forest Line Road Ngong, Kajiado County KE","Open","· Closes 11:30 PM","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good for families and","kids","Relatively affordable.""","·","+254 791 578666","https://nashepagardens.com/","","Website","","Directions"
"https://www.google.com/maps/place/Wildlife+Clubs+Of+Kenya+-+Hostel+Nairobi/data=!4m7!3m6!1s0x182f1bf298d193fb:0xc32fb9fb59fdc37b!8m2!3d-1.3370518!4d36.7713218!16s%2Fg%2F11fvk4dp2w!19sChIJ-5PRmPIbLxgRe8P9Wfu5L8M?authuser=0&hl=en&rclk=1","Wildlife Clubs Of Kenya - Hostel Nairobi","4.1","(8)","Hostel","·","","","","","Langata Rd","","","","","","","+254 724 656667","","","Directions","",""
"https://www.google.com/maps/place/Utamaduni+Craft+Centre/data=!4m7!3m6!1s0x182f0531fa3380a3:0x99b10123b3d6c8d0!8m2!3d-1.353045!4d36.7498915!16s%2Fg%2F11j7dddmh_!19sChIJo4Az-jEFLxgR0MjWsyMBsZk?authuser=0&hl=en&rclk=1","Utamaduni Craft Centre","4.4","(310)","Artistic handicrafts","·","","·","Langata S Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Has an enormous amount of crafts .""","","","·","+254 722 205028","https://utamadunishops.com/","","Website","","Directions"
"https://www.google.com/maps/place/Saruni+Basecamp+Head+Office/data=!4m7!3m6!1s0x182f1c8553f9f8ab:0xc50d2ef820b4a788!8m2!3d-1.3365448!4d36.7294884!16s%2Fg%2F11bxfs3fsm!19sChIJq_j5U4UcLxgRiKe0IPguDcU?authuser=0&hl=en&rclk=1","Saruni Basecamp Head Office","4.5","(115)","Tour operator","·","","Head Office St Hellen Lane, Off Langata Rd","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best place to relax have fun and enjo a sweet vaccination.""","","","","+254 796 222555","https://sarunibasecamp.com/","","Website","","Directions"
"https://www.google.com/maps/place/Nairobi+Jaffery+Sports+Club/data=!4m7!3m6!1s0x182f19f0d0edb64f:0xbdba70371f41973b!8m2!3d-1.2772922!4d36.769224!16s%2Fm%2F043pd6g!19sChIJT7bt0PAZLxgRO5dBHzdwur0?authuser=0&hl=en&rclk=1","Nairobi Jaffery Sports Club","4.6","(2,148)","Sports club","·","","Closes soon","· 10 PM · Opens 5 AM Thu","Jaffery Sports Club, Naushad Merali Dr","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Has kid friendly slides and sand for","kids","to play.""","·","+254 733 786057","","","Directions","",""
